id,pagefrom,title,description,sentanalyze,photolink,newslink
67,vlast.kz,"Налог на демократию Как люди собирают деньги, чтобы погасить штрафы активистов","Казахстанцы всегда активно помогают людям, оказавшимся в зоне бедствия: будь это наводнение, сель или взрывы боеприпасов. Но этой весной они начали вкладываться и в развитие гражданского общества.  17 июня главного редактора «Уральской недели» Лукпана Ахмедьярова оштрафовали за «неповиновение требованию полиции»: за пять дней до этого его и других журналистов задержали на месте предполагаемого митинга несогласных с результатами президентских выборов. В итоге Ахмедьярову выписали штраф — 50500 тенге. Об этом сразу же написали в Facebook и опубликовали номер банковской карты Лукпана, спустя три часа деньги на погашение штрафа были собраны.  Лукпан Ахмедьяров говорит, что это происходит уже в третий раз. А началось все 8 лет назад, когда его оштрафовали за «участие в митинге»: «Причем это странная ситуация, когда митинга как такового не было. Задержали меня при выходе из дома, отвезли в суд, там назначили штраф. Тогда меня еще не было в Facebook, мы сообщили об этом в газете. Условно: в пятницу прошел суд, в сре",-1,https://vlast.kz/media/upload/longrid/optimized/3a4d79e4bb8b4e3ac58be80a2d7038f7_1160xauto.jpg,https://vlast.kz/obsshestvo/34078-nalog-na-demokratiu.html
68,vlast.kz,От мечети до ТРЦ Репортаж о протестном шествии арысцев по Шымкенту,"К часу дня улица Тамерлановская в Шымкенте перекрыта эвакуированными из городка Арысь. Около 700-800 человек. В стороне возвышаются минареты центральной мечети города. Напротив протестующих - цепь из полицейских. Просто стоят, ничего не делают. Протестующие кричат ""Арыска баспана"", что значит ""жилье Арыси"". Этот лозунг будет самым популярным во время шымкентского протеста 27 июня.  Арысцы стоят плотно, но некоторые отделяются - то там, то здесь можно увидеть небольшие группки. Одна из них - три женщины, юноша и мужчина средних лет - обсуждает свои беды со мной (после того, как я убеждаю их в том, что не представляю российское телевидение).  - Во-первых, нам жить негде. Во-вторых, мы все равно в Арысь не пойдем, - говорит женщина.  - Там ужасная экология! У нас дети болеют! - подхватывает другая.  - Это уже пятый взрыв! Поэтому у нас дети болеют! - говорит кучерявый и невысокий юноша, сам похожий на ребенка.  - У них каждый день утилизация. Поэтому мы не сразу испугались, думали, что опять что-то утилизируют,",-1,https://vlast.kz/media/upload/longrid/9f51bbacb781f289ea4da09b0a8dbe75.jpg,https://vlast.kz/obsshestvo/34097-ot-meceti-do-trc.html
69,vlast.kz,"«Снаряды летали над головами» Раненые, находящиеся в областной больнице Шымкента, рассказали о том, как выбирались из Арыси","24 июня в городе Арысь прогремели взрывы — по данным Министерства обороны их было около пятидесяти. Многие жители получили ранения разной сложности. Корреспондент Vласти поговорил с некоторыми из них.  В понедельник утром жительница городка Арысь Клара услышала взрыв. Она вышла посмотреть, что случилось, но вскоре вернулась. Тут же прозвучало еще два взрыва. Клара схватила внуков и выбежала вместе с ними из дома.  «Потом дом взорвался. Потолок упал, стекла разбились. Мы вместе со всеми соседями бежали. Пока бежали, я упала и сломала ногу», - вспоминает Клара, лежа на койке в областной больнице Шымкента.  Женщина ломала эту же ногу совсем недавно, месяц назад ей делали операцию. Теперь же боль была невыносимой, но, несмотря на это, Клара с внуками захромала к сыну. «Я вспомнила про младшего сына, побежала вместе с внуками к нему в ЦОН. Едва мы вышли оттуда, как здание взорвалось. Со сломанной ногой добралась до 41-го разъезда. По пути туда видели машины, но они не останавливались. Ни военные, ни полицейские н",-1,https://vlast.kz/media/upload/longrid/optimized/b98a675c50939b893153b202f5acf160_900xauto.jpg,https://vlast.kz/obsshestvo/34069-snarady-letali-nad-golovami.html
70,vlast.kz,Арысь. День после взрыва Репортаж Каната Бейсекеева,"В понедельник, 24 июня, в Арыси взорвались боеприпасы на складах военной части. Город был эвакуирован и только в пятницу его жители начали возвращаться в свои дома.  Докуменалист Канат Бейсекеев во вторник отправился в Шымкент для того, чтобы снять для Vласти репортаж об эвакуированных из Арыси.",-1,https://vlast.kz/media/pages/hj/1561615632ort1c_275x154.jpg,https://vlast.kz/obsshestvo/34122-arys-den-posle-vzryva.html
71,vlast.kz,Глава ЕБРР: Мы ждем серьезных реформ в банковском секторе Казахстана,"Тамара Вааль, Vласть  Европейский банк реконструкции и развития (ЕБРР) инвестировал $9,1 млрд. в более 260 проектов в Казахстане за годы независимости. За последние полтора года банк инвестировал в 43 проекта около $1 млрд. и планирует вложить еще $700 млн. в 2019 году. На этой неделе президент ЕБРР Сума Чектабарти прилетел в Казахстан для участия в финансовом форуме Astana Finance Days, совете иностранных инвесторов, а также для встреч с руководством страны, чтобы обсудить реформы и дальнейшие перспективы совместного сотрудничества. В интервью деловым изданиям Казахстана Чакрабарти рассказал о развитии банковского сектора страны, возможном участии ЕБРР в IPO нацкомпаний и почему реализация проекта Большой Алматинской кольцевой автодороги может дать серьезный толчок развитию государственно-частного партнерства в Казахстане.  Господин Чакрабарти, это ваш седьмой визит в Казахстан в качестве президента ЕБРР, какие изменения вы видите?  Я приезжаю каждый год, вижу потенциал и отмечаю рост в развитии данной стран",1,https://vlast.kz/media/pages/mj/156222950074f2y_1000x768.jpg,https://vlast.kz/jekonomika/34225-glava-ebrr-my-zdem-sereznyh-reform-v-bankovskom-sektore-kazahstana.html
72,vlast.kz,"Финансовая грамотность в Казахстане: фантомная идея или необходимость? У 52% казахстанцев есть доступ к финансовым услугам, однако это еще не показатель того, насколько они грамотны в финансовом плане","И частный, и государственный сектор разрабатывают различные программы по повышению финансовой грамотности казахстанцев – этим занимаются и банки, и финансовый регулятор, и профильные министерства. Тем не менее, как рассказали эксперты на встрече, проведенной Vластью совместно с «Банком Хоум Кредит», пока нет исследований, измеряющих эффективность подобных программ. Более того, некоторые из спикеров задались вопросом – нужно ли повышать финансовую грамотность в условиях, когда у большой части населения нет дохода, который можно было бы инвестировать. В свете недавних законодательных инициатив президента по списанию кредитов социально-уязвимому населению, эксперты также задались вопросами о том, насколько эти меры действительно решат существующие проблемы.  По мнению Лаззат Усенбековой, управляющего директора Ассоциации финансистов Казахстана, причины финансовой несамостоятельности многих казахстанцев, в том числе, объясняются и историческими факторами. «Мы потеряли период плановой советской экономики, у нас н",1,https://vlast.kz/media/upload/longrid/optimized/586af778e8e2e84ab646014ba449e780_1160xauto.jpg,https://vlast.kz/jekonomika/34113-finansovaa-gramotnost-v-kazahstane-fantomnaa-idea-ili-neobhodimost.html
73,vlast.kz,«Ради «Сергека» пришлось продать квартиру»,"Проект, в который изначально никто не верил, был собран за несколько дней, а чтобы презентовать его властям города, молодым разработчикам, братьям Кайрату и Асету Ахметовым пришлось продать квартиру, а после, чтобы уже внедрить в масштабах города – заложить всё, что было. Этот риск оправдался. Как рассказывают создатели системы ""Сергек"" в интервью Vласти, они готовы сегодня выйти не только за пределы города, но и попробовать экспортировать свою разработку.  Давайте начнем с того, как у вас появилась идея заниматься разработками?  Асет: Мой брат Кайрат с детства увлекался программированием и всем, что связано с компьютерами. Участвовал в международных олимпиадах и завоевал первые медали для Казахстана. Потом он поступил в технический вуз в Москве, а я – в Алматы. Это было в середине 2000-х, потом мы заняли денег и открыли интернет-кафе. У нас были проблемы с пожарными службами, электриками, приходилось получать какие-то разрешения, лицензии на программное обеспечение, на игры, у нас конфисковывали компьютеры,",1,https://vlast.kz/media/pages/fh/1561609363ufvql_1140x540.jpg,https://vlast.kz/beeline-business/34074-radi-sergeka-prislos-prodat-masinu.html
74,vlast.kz,Apple купила стартап беспилотных автомобилей Drive.ai,"В начале июня появилась информация о том, что производитель iPhone рассматривает приобретение стартапа вместе с его инженерами и персоналом, чтобы привлечь свежие умы для собственного проекта беспилотников Apple, передает Reuters. Помимо стартапа, также выкупили все его автономные автомобили и прочие активы.  В Apple уже много лет развивают проект беспилотника Titan, но все еще неясно, чем именно он должен быть. Одни утверждают, что компания хочет разработать и выпустить собственный «аймобиль», другие – что создать только систему автопилота для самоходных машин, а не полноценное транспортное средство.  В Кремниевой долине широко распространена практика, когда крупные компании приобретают стартапы на грани закрытия, в первую очередь, для найма талантливых инженеров. Apple, которая соперничает с такими конкурентами, как Alphabet Inc Waymo, в прошлом году привлекла бывшего инженера Tesla Inc Дуга Филда для курирования проекта, в котором задействовано более 5 тыс. рабочих.  Испытывавший затруднения с финансирован",1,https://vlast.kz/media/pages/fh/1561537404xq61u_1000x768.jpg,https://vlast.kz/biznes/34054-apple-kupila-startap-bespilotnyh-avtomobilej-driveai.html
75,vlast.kz,Как устроена экономика Арыси,"По данным акимата города, в 2018 году бюджет города Арысь, в котором на тот момент проживало порядка 76 тыс. человек (вместе с поселками вокруг него), планировался в размере 11,95 млрд тенге. Вклад собственных доходов города должен был составить 1,47 млрд тенге, а бюджетных трансфертов – 10,49 млрд тенге. Продажа государственного имущества (основного капитала) в тот год должна была принести акимату 31,37 млн. тенге.  Структура бюджетных расходов выглядит следующим образом. Наибольшая часть из них направляется на образование – 6,91 млрд тенге, а наименьшая – на оборону 24,43 млн. тенге.",-1,https://vlast.kz/media/pages/st/15617235889wlay_1000x768.jpg,https://vlast.kz/jekonomika/34123-kak-ustroena-ekonomika-arysi.html
76,vlast.kz,"Анархист, арестант, начальник разведки Репортаж с присяги Бейбарыса Толымбекова","15 июня гражданский активист Бейбарыс Толымбеков присягнул народу Казахстана. Корреспондент Vласти Данияр Молдабеков съездил в поселок Гвардейский вместе с его друзьями.  В 8.00 утра недалеко от КПП военного городка Гвардейский остановился микроавтобус, из которого с музыкальными колонками, фотаппаратами, сумками и водой вышли двадцать человек - друзья военнослужащего срочной службы Бейбарыса Толымбекова. Посреди степи, помимо микроавтобуса, стояло еще много транспорта, в основном легковых машин, около которых переговаривались и перекусывали родственники призывников, которым 15 июня предстояло дать военную присягу. Из колонок зазвучала ""Fuck the police"" группы NWA. Друзья Бейбарыса, размявшись после четырех часов в арендованном автобусе и взбодрившись музыкой, потянулись к КПП. Солдаты сказали внештатным сотрудникам Vласти Кате Суворовой и Айгуль Нурбулатовой, что не пустят их с «техникой», камерами и фотоаппаратами. Начались переговоры. Девушки одержали тактическую победу – технику удается оставить до следу",1,https://vlast.kz/media/upload/longrid/optimized/32448e5384f4a4f45124c88fcaad2e1d_autox532.jpg,https://vlast.kz/story/33817-anarhist-arestant-nacalnik-razvedki.html
77,vlast.kz,"Внутри. Башня Кок-Тобе Как выглядят ресторан и смотровая площадка, которые ни разу не заработали","Vласть продолжает рубрику, в которой мы хотим показать как выглядят внутри многие известные здания. Сегодня предлагаем вместе с нами посетить башню Кок-Тобе — она должна была стать главным туристским объектом, но так и не стала.  Башня Кок-Тобе находится на одноименной горе. До 2007 года это был стратегический объект, что означало наличие вокруг людей с автоматами, после 2007 он стал режимным — попасть сюда обывателю по-прежнему невозможно, но люди с оружием исчезли.",1,https://vlast.kz/media/upload/longrid/39e4c3e0fc2faae018d620a3cd552736.jpg,https://vlast.kz/inside/33111-vnutri-basna-kok-tobe.html
78,vlast.kz,Внутри. Гидромет Алматы Как выглядит 160-летняя метеостанция – первая в Верном,"Vласть продолжает рубрику, с помощью которой мы хотим показать как выглядят внутри многие известные здания, которые не все люди, в силу разных причин, могут увидеть своими глазами. Сегодня предлагаем вместе с нами посетить алматинский филиал РГП «Казгидромет».  Алматинский офис Казгиромета находится на пересечении улиц Абая и Сейфуллина, в здании сталинского ампира, выкрашенном в бодрый розовый цвет.",1,https://vlast.kz/media/upload/longrid/optimized/55a272effff93a0eb4f47b6e905ba5d4_autox665.jpg,https://vlast.kz/inside/32678-vnutri-gidromet-almaty.html
79,vlast.kz,Внутри. АRТиШОК Как выглядит большая сцена авангардного театра,"Vласть продолжает рубрику, с помощью которой мы хотим показать как выглядят внутри многие известные здания, которые не все люди, в силу разных причин, могут увидеть своими глазами. Предлагаем вместе с нами посетить бывший клуб Da freak. Сегодня это новая, большая сцена независимого театра АRТиШОК.  Экспериментальный театр АRТиШОК был образован в 2001 году в подвале жилого дома на Кунаева. А в 2017 году он открыл новую сцену в некогда популярном клубе Da freak в парке имени 28 гвардейцев-панфиловцев.  Желание расти из идеи в действие переросло у ARTиШОКов в 2016 году. Театру предложили открыть площадку в одном из торговых центров города, но творить искусство между McDonald's и Starbucks актеры не захотели, не смогли. После тщетных попыток поиска пустующих площадок, труппе театра помог случай: звонок незнакомой женщины, странное предложение о неком резидентстве в пространстве бывшего ночного клуба.",1,https://vlast.kz/media/upload/longrid/optimized/f3beae413b0bc54bebb49f6cfefda54b_autox682.jpg,https://vlast.kz/inside/32058-vnutri-artisok.html
80,vlast.kz,Маленькие люди на грани нервного срыва К движению школьников в защиту климата присоединяется все больше взрослых,"Казахская весна озадачивает если не всех, то многих. И главный вопрос «что дальше?» разделил мое окружение на скептиков, наблюдателей и мечтателей. Очевидно, что при совершенно других обстоятельствах закономерный вопрос «что будет с нами после выборов?» мог бы заставить по-настоящему задуматься о жизни, ведь, выбирая личность, мы соглашаемся с его или ее сценарием будущего, а это – 5, 10 или, простите, 30 лет нашей жизни. Да это и есть целая жизнь!  Пока майские события разворачиваются с размахом сериала, а политическая система делает вид, что Казахстан – заповедник, у которого свой путь консервации, в мире происходят очень занятные вещи.  Например, вы наверняка слышали, что 40 недель назад дети с транспарантами вышли на улицы и за это время школьная протестная лихорадка #SchoolStrike4Climate заразила весь мир? Сегодня в ней участвуют 522 города в 75 странах мира, если быть точной. Спустя год Грета Тунберг, та самая шведская школьница с косичками, с которой началось глобальное движение, в своем твиттере интер",-1,https://vlast.kz/media/upload/longrid/optimized/60ddb5435dbac3d5daaddf82fb29f99c_1440xauto.jpg,https://vlast.kz/avtory/33143-malenkie-ludi-na-grani-nervnogo-sryva.html
